Consumer_ID,Preferred_Cuisine,Restaurant_ID,Restaurant_Name,Cuisine,Consumer_City,Restaurant_City,Price,Alcohol_Service,Parking,Overall_Rating,Food_Rating,Service_Rating
U1057,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,0,1
U1057,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,1,0,1
U1057,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,0,1
U1057,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,1,0,1
U1057,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,1,0,1
U1057,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,0,1
U1057,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,1,0,1
U1057,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,0,1
U1057,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,1,0,1
U1060,American,132583,McDonalds Centro,American,Ciudad Victoria,Cuernavaca,Low,No Service,No,2,2,2
U1060,American,132851,KFC,American,Ciudad Victoria,San Luis Potosi,Low,No Service,Yes,2,2,2
U1060,American,132872,Pizzeria Julios,American,Ciudad Victoria,San Luis Potosi,Medium,No Service,Public,2,2,2
U1060,American,132951,Vips,American,Ciudad Victoria,San Luis Potosi,Low,No Service,Yes,2,2,2
U1060,American,132958,Tacos Los Volcanes,American,Ciudad Victoria,San Luis Potosi,Low,No Service,No,2,2,2
U1060,American,132583,McDonalds Centro,American,Ciudad Victoria,Cuernavaca,Low,No Service,No,2,2,2
U1060,American,132851,KFC,American,Ciudad Victoria,San Luis Potosi,Low,No Service,Yes,2,2,2
U1060,American,132872,Pizzeria Julios,American,Ciudad Victoria,San Luis Potosi,Medium,No Service,Public,2,2,2
U1060,American,132951,Vips,American,Ciudad Victoria,San Luis Potosi,Low,No Service,Yes,2,2,2
U1060,American,132958,Tacos Los Volcanes,American,Ciudad Victoria,San Luis Potosi,Low,No Service,No,2,2,2
U1060,American,132583,McDonalds Centro,American,Ciudad Victoria,Cuernavaca,Low,No Service,No,2,1,2
U1060,American,132851,KFC,American,Ciudad Victoria,San Luis Potosi,Low,No Service,Yes,2,1,2
U1060,American,132872,Pizzeria Julios,American,Ciudad Victoria,San Luis Potosi,Medium,No Service,Public,2,1,2
U1060,American,132951,Vips,American,Ciudad Victoria,San Luis Potosi,Low,No Service,Yes,2,1,2
U1060,American,132958,Tacos Los Volcanes,American,Ciudad Victoria,San Luis Potosi,Low,No Service,No,2,1,2
U1060,American,132583,McDonalds Centro,American,Ciudad Victoria,Cuernavaca,Low,No Service,No,1,2,1
U1060,American,132851,KFC,American,Ciudad Victoria,San Luis Potosi,Low,No Service,Yes,1,2,1
U1060,American,132872,Pizzeria Julios,American,Ciudad Victoria,San Luis Potosi,Medium,No Service,Public,1,2,1
U1060,American,132951,Vips,American,Ciudad Victoria,San Luis Potosi,Low,No Service,Yes,1,2,1
U1060,American,132958,Tacos Los Volcanes,American,Ciudad Victoria,San Luis Potosi,Low,No Service,No,1,2,1
U1073,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,0,0,0
U1073,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1073,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,0,0
U1073,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,0,0,0
U1073,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1073,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,0,0
U1073,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,0,0,0
U1073,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1073,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,0,0
U1073,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,0,0,0
U1073,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1073,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,0,0
U1073,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,0,0,0
U1073,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1073,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,0,0
U1073,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,0,0,0
U1073,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1073,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,0,0
U1073,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,0,0,0
U1073,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1073,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,0,0
U1073,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,0,0,0
U1073,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1073,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,0,0
U1073,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,0,0,0
U1073,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1073,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,0,0
U1073,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,0,0,0
U1073,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1073,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,0,0
U1073,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,0,0,0
U1073,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1073,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1073,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,0,0
U1091,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,0,1,1
U1091,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,1,1
U1091,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,1,1
U1091,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,1,1
U1091,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,1,1
U1091,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,2,2,2
U1091,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,2,2,2
U1091,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,2,2,2
U1091,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,2,2,2
U1091,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,2,2,2
U1091,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,1,1,1
U1091,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,1,1
U1091,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,1,1,1
U1091,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,1,1
U1091,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,1,1,1
U1091,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,1,2,2
U1091,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,2,2
U1091,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,1,2,2
U1091,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,2,2
U1091,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,1,2,2
U1091,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,1,1,1
U1091,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,1,1
U1091,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,1,1,1
U1091,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,1,1
U1091,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,1,1,1
U1091,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,0,1,1
U1091,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,1,1
U1091,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,1,1
U1091,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,1,1
U1091,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,1,1
U1091,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,2,2,2
U1091,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,2,2,2
U1091,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,2,2,2
U1091,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,2,2,2
U1091,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,2,2,2
U1091,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,2,2,2
U1091,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,2,2,2
U1091,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,2,2,2
U1091,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,2,2,2
U1091,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,2,2,2
U1091,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,1,1,1
U1091,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,1,1
U1091,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,1,1,1
U1091,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,1,1
U1091,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,1,1,1
U1108,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,2,2,2
U1108,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,2,2,2
U1108,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,2,2,2
U1108,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,2,2,2
U1108,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,2,2,2
U1108,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,1,2,1
U1108,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,2,1
U1108,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,1,2,1
U1108,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,2,1
U1108,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,1,2,1
U1108,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,2,2,1
U1108,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,2,2,1
U1108,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,2,2,1
U1108,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,2,2,1
U1108,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,2,2,1
U1108,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,1,1,1
U1108,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,1,1
U1108,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,1,1,1
U1108,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,1,1
U1108,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,1,1,1
U1108,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,1,2,1
U1108,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,2,1
U1108,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,1,2,1
U1108,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,2,1
U1108,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,1,2,1
U1108,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,2,1,2
U1108,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,2,1,2
U1108,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,2,1,2
U1108,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,2,1,2
U1108,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,2,1,2
U1108,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,1,1,0
U1108,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,1,0
U1108,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,1,1,0
U1108,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,1,0
U1108,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,1,1,0
U1108,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,2,2,2
U1108,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,2,2,2
U1108,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,2,2,2
U1108,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,2,2,2
U1108,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,2,2,2
U1108,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,1,2,1
U1108,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,2,1
U1108,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,1,2,1
U1108,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,2,1
U1108,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,1,2,1
U1108,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,1,1,1
U1108,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,1,1
U1108,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,1,1,1
U1108,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,1,1,1
U1108,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,1,1,1
U1135,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,0,0,0
U1135,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1135,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1135,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1135,American,132958,Tacos Los Volcanes,American,San Luis Potosi,San Luis Potosi,Low,No Service,No,0,0,0
U1135,American,132583,McDonalds Centro,American,San Luis Potosi,Cuernavaca,Low,No Service,No,0,0,0
U1135,American,132851,KFC,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
U1135,American,132872,Pizzeria Julios,American,San Luis Potosi,San Luis Potosi,Medium,No Service,Public,0,0,0
U1135,American,132951,Vips,American,San Luis Potosi,San Luis Potosi,Low,No Service,Yes,0,0,0
